location,date,total_cases,total_deaths,DeathPercentage
North America,2022-06-18,101867441,1455923,1.4292329184945365
North America,2022-06-19,101909090,1456057,1.4287802982049982
North America,2022-06-20,102013378,1456182,1.4274421929249319
North America,2022-06-21,102150265,1456695,1.4260315428452388
North America,2022-06-22,102348933,1457627,1.4241741044823593
North America,2022-06-23,102525242,1458144,1.4222292691589062
North America,2022-06-24,102667920,1458658,1.4207534349580668
North America,2022-06-25,102750407,1458921,1.41986882835413
North America,2022-06-26,102783152,1458960,1.4194544257603618
North America,2022-06-27,102953829,1459289,1.4174208129743284
North America,2022-06-28,103082046,1459934,1.4162834913074969
North America,2022-06-29,103285202,1460751,1.414288757454335
North America,2022-06-30,103514238,1460657,1.4110686879615537
North America,2022-07-01,103707398,1461226,1.4089891639167342
North America,2022-07-02,103734570,1461306,1.4086972163667328
North America,2022-07-03,103777825,1461378,1.4081794448862268
North America,2022-07-04,103868043,1461486,1.4070603024647341
North America,2022-07-05,104044938,1462049,1.4052091606801669
North America,2022-07-06,104285123,1462941,1.4028280908294082
North America,2022-07-07,104475757,1464187,1.4014610107108387
North America,2022-07-08,104647082,1464789,1.3997418485113611
North America,2022-07-09,104747419,1464988,1.3985910239945865
North America,2022-07-10,104784029,1465043,1.3981548657572616
North America,2022-07-11,104999965,1465540,1.3957528462033297
North America,2022-07-12,105203872,1466240,1.39371296143929
North America,2022-07-13,105460438,1467358,1.3913824253223754
North America,2022-07-14,105698380,1467887,1.3887507074375218
North America,2022-07-15,105899084,1468539,1.3867343743974216
North America,2022-07-16,105978354,1468735,1.3858820641807665
North America,2022-07-17,106017847,1468818,1.385444094143885
North America,2022-07-18,106192954,1469310,1.3836228720033534
North America,2022-07-19,106368633,1470165,1.3821414815023523
North America,2022-07-20,106691148,1471251,1.3789813190500115
North America,2022-07-21,106923420,1471969,1.3766572374882884
North America,2022-07-22,107106930,1472788,1.3750632195321069
North America,2022-07-23,107196641,1473150,1.3742501502449129
North America,2022-07-24,107228891,1473210,1.3738927879054534
North America,2022-07-25,107428297,1473677,1.3717773074258079
North America,2022-07-26,107621100,1474327,1.3699237417197929
North America,2022-07-27,107940608,1475647,1.3670916139364342
North America,2022-07-28,108129590,1476184,1.3651989247346632
North America,2022-07-29,108334033,1477004,1.3633795023582294
North America,2022-07-30,108354798,1477100,1.363206823568625
North America,2022-07-31,108369641,1477126,1.3630441019916271
North America,2022-08-01,108599730,1477961,1.360925114638867
North America,2022-08-02,108739935,1478667,1.3598196467562722
North America,2022-08-03,108969976,1479939,1.3581162943451508
North America,2022-08-04,109175374,1480771,1.3563232675529924
North America,2022-08-05,109308776,1481600,1.3554263932110995
North America,2022-08-06,109361460,1481857,1.3550084280147687
North America,2022-08-07,109378555,1481912,1.3548469350321917
North America,2022-08-08,109542004,1482422,1.3532909257347527
North America,2022-08-09,109676384,1483217,1.3523576780211866
North America,2022-08-10,109882177,1484227,1.3507440792695617
North America,2022-08-11,110062646,1484991,1.3492234231766516
North America,2022-08-12,110168339,1485716,1.3485870927036487
North America,2022-08-13,110303985,1486056,1.3472369107970124
North America,2022-08-14,110315551,1486079,1.3471165094393627
North America,2022-08-15,110436142,1486532,1.3460557142606449
North America,2022-08-16,110564877,1487176,1.3450709125285782
North America,2022-08-17,110720622,1488403,1.3442870651503385
North America,2022-08-18,110859150,1489173,1.3433018384138791
North America,2022-08-19,110966348,1489924,1.3426809360257581
Oceania,2020-01-25,,,
Oceania,2020-01-26,4,,
Oceania,2020-01-27,5,,
Oceania,2020-01-28,5,,
Oceania,2020-01-29,6,,
Oceania,2020-01-30,9,,
Oceania,2020-01-31,9,,
Oceania,2020-02-01,12,,
Oceania,2020-02-02,12,,
Oceania,2020-02-03,12,,
Oceania,2020-02-04,13,,
Oceania,2020-02-05,13,,
Oceania,2020-02-06,14,,
Oceania,2020-02-07,15,,
Oceania,2020-02-08,15,,
Oceania,2020-02-09,15,,
Oceania,2020-02-10,15,,
Oceania,2020-02-11,15,,
Oceania,2020-02-12,15,,
Oceania,2020-02-13,15,,
Oceania,2020-02-14,15,,
Oceania,2020-02-15,15,,
Oceania,2020-02-16,15,,
Oceania,2020-02-17,15,,
Oceania,2020-02-18,15,,
Oceania,2020-02-19,15,,
Oceania,2020-02-20,15,,
Oceania,2020-02-21,15,,
Oceania,2020-02-22,15,,
Oceania,2020-02-23,15,,
Oceania,2020-02-24,15,,
Oceania,2020-02-25,15,,
Oceania,2020-02-26,15,,
Oceania,2020-02-27,15,,
Oceania,2020-02-28,16,,
Oceania,2020-02-29,26,,
Oceania,2020-03-01,28,1,3.5714285714285712
Oceania,2020-03-02,31,1,3.225806451612903
Oceania,2020-03-03,40,1,2.5
Oceania,2020-03-04,55,2,3.6363636363636362
Oceania,2020-03-05,58,2,3.4482758620689653
Oceania,2020-03-06,64,2,3.125
Oceania,2020-03-07,68,2,2.9411764705882351
Oceania,2020-03-08,81,3,3.7037037037037033
Oceania,2020-03-09,96,3,3.125
Oceania,2020-03-10,112,3,2.6785714285714284
Oceania,2020-03-11,133,3,2.2556390977443606
Oceania,2020-03-12,133,3,2.2556390977443606
Oceania,2020-03-13,208,3,1.4423076923076923
Oceania,2020-03-14,259,3,1.1583011583011582
Oceania,2020-03-15,308,3,0.974025974025974
Oceania,2020-03-16,388,3,0.77319587628865982
Oceania,2020-03-17,467,5,1.070663811563169
Oceania,2020-03-18,591,6,1.015228426395939
Oceania,2020-03-19,718,6,0.83565459610027859
Oceania,2020-03-20,845,7,0.82840236686390534
Oceania,2020-03-21,1144,7,0.61188811188811187
Oceania,2020-03-22,1676,7,0.41766109785202865
Oceania,2020-03-23,1814,7,0.38588754134509368
Oceania,2020-03-24,2239,8,0.3573023671281822
Oceania,2020-03-25,2614,8,0.306044376434583
Oceania,2020-03-26,3143,13,0.41361756283805279
Oceania,2020-03-27,3562,13,0.36496350364963503
Oceania,2020-03-28,4142,14,0.33800096571704491
Oceania,2020-03-29,4549,17,0.37370850736425587
Oceania,2020-03-30,5007,18,0.35949670461354105
Oceania,2020-03-31,5264,19,0.36094224924012158
Oceania,2020-04-01,5629,21,0.37306804050453013
Oceania,2020-04-02,5976,25,0.4183400267737617
Oceania,2020-04-03,6263,29,0.46303688328277182
Oceania,2020-04-04,6570,31,0.47184170471841708
Oceania,2020-04-05,6798,39,0.57369814651368056
Oceania,2020-04-06,6979,44,0.63046281702249607
Oceania,2020-04-07,7137,49,0.68656298164494889
Oceania,2020-04-08,7306,54,0.73911853271283878
Oceania,2020-04-09,7433,55,0.739943495224001
Oceania,2020-04-10,7585,58,0.76466710613052069
Oceania,2020-04-11,7702,61,0.79200207738249817
Oceania,2020-04-12,7734,72,0.93095422808378592
Oceania,2020-04-13,7791,73,0.93697856501091
Oceania,2020-04-14,7872,74,0.9400406504065042
Oceania,2020-04-15,7917,75,0.94732853353543012
Oceania,2020-04-16,7960,75,0.94221105527638183
Oceania,2020-04-17,8028,78,0.97159940209267559
Oceania,2020-04-18,8087,79,0.97687646840608389
Oceania,2020-04-19,8138,85,1.0444826738756452
Oceania,2020-04-20,8162,85,1.0414114187699093
Oceania,2020-04-21,8189,85,1.0379777750641104
Oceania,2020-04-22,8204,85,1.0360799609946367
Oceania,2020-04-23,8219,93,1.1315245163645211
Oceania,2020-04-24,8239,97,1.1773273455516446
Oceania,2020-04-25,8265,98,1.1857229280096793
Oceania,2020-04-26,8284,103,1.2433606953162724
Oceania,2020-04-27,8294,103,1.2418615866891729
Oceania,2020-04-28,8320,109,1.310096153846154
Oceania,2020-04-29,8330,111,1.3325330132052822
Oceania,2020-04-30,8347,113,1.3537798011261533
Oceania,2020-05-01,8365,113,1.350866706515242
Oceania,2020-05-02,8388,114,1.3590844062947067
Oceania,2020-05-03,8411,116,1.3791463559624302
Oceania,2020-05-04,8435,117,1.3870776526378186
Oceania,2020-05-05,8467,118,1.3936459194519901
Oceania,2020-05-06,8487,118,1.3903617297042536
Oceania,2020-05-07,8507,118,1.3870929822499118
Oceania,2020-05-08,8514,118,1.3859525487432462
Oceania,2020-05-09,8537,118,1.3822185779547851
Oceania,2020-05-10,8549,119,1.3919756696689671
Oceania,2020-05-11,8571,119,1.3884027534710068
Oceania,2020-05-12,8581,120,1.3984384104416734
Oceania,2020-05-13,8590,120,1.3969732246798603
Oceania,2020-05-14,8621,120,1.3919498898039671
Oceania,2020-05-15,8637,120,1.3893713094824591
Oceania,2020-05-16,8647,120,1.3877645426159362
Oceania,2020-05-17,8657,121,1.3977128335451081
Oceania,2020-05-18,8671,121,1.3954561180947989
Oceania,2020-05-19,8679,122,1.405691899988478
Oceania,2020-05-20,8688,122,1.4042357274401474
Oceania,2020-05-21,8703,123,1.4133057566356428
Oceania,2020-05-22,8707,123,1.4126564832893076
Oceania,2020-05-23,8722,124,1.421692272414584
Oceania,2020-05-24,8722,125,1.4331575326759918
Oceania,2020-05-25,8734,125,1.4311884588962673
Oceania,2020-05-26,8747,126,1.44049388361724
Oceania,2020-05-27,8758,126,1.4386846311943364
Oceania,2020-05-28,8774,126,1.4360610895828585
Oceania,2020-05-29,8793,126,1.4329580348004094
Oceania,2020-05-30,8801,126,1.4316554936938983
Oceania,2020-05-31,8811,126,1.4300306435137897
Oceania,2020-06-01,8831,125,1.4154682368927642
Oceania,2020-06-02,8839,125,1.4141871252404119
Oceania,2020-06-03,8850,125,1.4124293785310735
Oceania,2020-06-04,8857,125,1.4113130856949307
Oceania,2020-06-05,8862,125,1.4105168133604153
Oceania,2020-06-06,8869,125,1.4094035404216936
Oceania,2020-06-07,8875,125,1.4084507042253522
Oceania,2020-06-08,8877,125,1.4081333783936014
Oceania,2020-06-09,8885,125,1.4068655036578503
Oceania,2020-06-10,8896,125,1.4051258992805755
Oceania,2020-06-11,8900,125,1.4044943820224718
Oceania,2020-06-12,8905,125,1.403705783267827
Oceania,2020-06-13,8931,125,1.3996193035494346
Oceania,2020-06-14,8946,125,1.3972725240330874
Oceania,2020-06-15,8960,125,1.3950892857142858
Oceania,2020-06-16,8983,125,1.3915173104753422
Oceania,2020-06-17,9005,125,1.3881177123820099
Oceania,2020-06-18,9023,125,1.3853485536961099
Oceania,2020-06-19,9027,125,1.3847346848343858
Oceania,2020-06-20,9079,125,1.3768036127326797
Oceania,2020-06-21,9094,125,1.3745326588959752
Oceania,2020-06-22,9115,125,1.3713658804168951
Oceania,2020-06-23,9145,126,1.3778020776380537
Oceania,2020-06-24,9186,127,1.3825386457652951
Oceania,2020-06-25,9224,127,1.3768430182133564
Oceania,2020-06-26,9233,127,1.3755009206108524
Oceania,2020-06-27,9322,127,1.3623685904312379
Oceania,2020-06-28,9404,127,1.35048915355168
Oceania,2020-06-29,9474,127,1.3405108718598269
Oceania,2020-06-30,9560,127,1.3284518828451881
Oceania,2020-07-01,9643,127,1.3170175256662864
Oceania,2020-07-02,9708,127,1.30819942315616
Oceania,2020-07-03,9902,127,1.2825691779438497
Oceania,2020-07-04,10088,127,1.2589214908802537
Oceania,2020-07-05,10230,129,1.2609970674486803
Oceania,2020-07-06,10406,129,1.2396694214876034
Oceania,2020-07-07,10538,129,1.2241412032643764
Oceania,2020-07-08,10711,129,1.2043693399309121
Oceania,2020-07-09,11036,129,1.1689017760057991
Oceania,2020-07-10,11216,130,1.1590584878744652
Oceania,2020-07-11,11461,131,1.1430067184364365
Oceania,2020-07-12,11644,131,1.1250429405702507
Oceania,2020-07-13,11916,131,1.0993622020812353
Oceania,2020-07-14,12154,134,1.1025176896494981
Oceania,2020-07-15,12479,136,1.0898309159387771
Oceania,2020-07-16,12903,139,1.0772688522049136
Oceania,2020-07-17,13116,141,1.0750228728270814
Oceania,2020-07-18,13481,145,1.0755878644017507
Oceania,2020-07-19,13750,146,1.0618181818181818
Oceania,2020-07-20,14113,149,1.0557641890455609
Oceania,2020-07-21,14587,151,1.0351683005415782
Oceania,2020-07-22,14998,156,1.0401386851580212
Oceania,2020-07-23,15293,162,1.0593081802131694
Oceania,2020-07-24,15649,168,1.0735510256246406
Oceania,2020-07-25,16109,178,1.1049723756906076
Oceania,2020-07-26,16664,184,1.1041766682669227
Oceania,2020-07-27,17033,190,1.1154817119708802
Oceania,2020-07-28,17315,199,1.1492925209356049
Oceania,2020-07-29,18032,213,1.1812333629103815
Oceania,2020-07-30,18637,221,1.185813167355261
Oceania,2020-07-31,19025,227,1.1931668856767412
Oceania,2020-08-01,19662,234,1.190112908147696
Oceania,2020-08-02,20106,247,1.2284890082562419
Oceania,2020-08-03,20519,258,1.2573712169209026
Oceania,2020-08-04,21241,273,1.2852502236241232
Oceania,2020-08-05,21725,281,1.2934407364787113
Oceania,2020-08-06,22117,293,1.324772799204232
Oceania,2020-08-07,22573,305,1.3511717538652372
Oceania,2020-08-08,22960,322,1.402439024390244
Oceania,2020-08-09,23299,340,1.4592900982874801
Oceania,2020-08-10,23659,358,1.5131662369499979
Oceania,2020-08-11,24073,379,1.5743779337847381
Oceania,2020-08-12,24423,388,1.5886664209966015
Oceania,2020-08-13,24805,402,1.6206409997984277
Oceania,2020-08-14,25132,406,1.6154703167276778
Oceania,2020-08-15,25397,423,1.6655510493365357
Oceania,2020-08-16,25729,448,1.7412258540946013
Oceania,2020-08-17,26011,465,1.7877052016454578
Oceania,2020-08-18,26247,477,1.8173505543490687
Oceania,2020-08-19,26499,490,1.8491263821276274
Oceania,2020-08-20,26695,500,1.8730099269526128
Oceania,2020-08-21,26896,513,1.907346817370613
Oceania,2020-08-22,27108,530,1.9551423933894054
Oceania,2020-08-23,27261,545,1.99919298631745
Oceania,2020-08-24,27406,553,2.0178063197839888
Oceania,2020-08-25,27741,577,2.0799538589091959
Oceania,2020-08-26,27909,600,2.1498441363001182
